Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z
1439,-510.001,-518.53,961.083,14.532,3.39502,12.2916,-16.6508,-7.10516,-7.99434,14.532,-3.39502,-12.2916,-16.6508,7.10516,7.99434
1440,-515.947,-518.767,961.1,14.4986,3.30122,12.574,-16.7241,-7.10434,-8.17698,14.4986,-3.30122,-12.574,-16.7241,7.10434,8.17698
1441,-522.025,-518.93,961.083,14.4734,3.25175,12.9603,-16.7501,-7.1672,-8.43247,14.4734,-3.25175,-12.9603,-16.7501,7.1672,8.43247
1442,-527.966,-519,961.115,14.4626,3.25133,13.496,-16.7696,-7.35102,-8.82197,14.4626,-3.25133,-13.496,-16.7696,7.35102,8.82197
1443,-533.949,-518.95,961.18,14.4234,3.17531,14.2058,-16.7485,-7.49778,-9.42921,14.4234,-3.17531,-14.2058,-16.7485,7.49778,9.42921
1444,-539.866,-518.74,961.22,14.2971,3.05712,14.9945,-16.586,-7.62312,-10.1417,14.2971,-3.05712,-14.9945,-16.586,7.62312,10.1417
1445,-545.883,-518.543,961.234,14.1095,2.92598,15.8469,-16.2995,-7.72385,-10.9053,14.1095,-2.92598,-15.8469,-16.2995,7.72385,10.9053
1446,-551.798,-518.231,961.187,13.8218,2.82063,16.7283,-15.8762,-7.831,-11.651,13.8218,-2.82063,-16.7283,-15.8762,7.831,11.651
1447,-557.769,-517.848,961.188,13.4362,2.75338,17.7235,-15.3108,-7.94806,-12.5196,13.4362,-2.75338,-17.7235,-15.3108,7.94806,12.5196
1448,-563.766,-517.409,961.134,12.9719,2.69455,18.734,-14.6884,-8.02232,-13.3924,12.9719,-2.69455,-18.734,-14.6884,8.02232,13.3924
1449,-569.683,-516.81,961.037,12.5218,2.60732,19.6165,-14.0927,-8.05682,-14.1444,12.5218,-2.60732,-19.6165,-14.0927,8.05682,14.1444
1450,-575.844,-516.024,960.919,12.1746,2.55194,20.4281,-13.5906,-8.08517,-14.7812,12.1746,-2.55194,-20.4281,-13.5906,8.08517,14.7812
1451,-581.918,-515.28,960.732,11.9365,2.52918,21.1679,-13.2024,-8.14034,-15.301,11.9365,-2.52918,-21.1679,-13.2024,8.14034,15.301
1452,-587.881,-514.415,960.395,11.8064,2.48645,21.892,-12.9025,-8.19947,-15.7821,11.8064,-2.48645,-21.892,-12.9025,8.19947,15.7821
1453,-593.793,-513.549,959.958,11.7455,2.46322,22.4815,-12.6503,-8.29572,-16.1571,11.7455,-2.46322,-22.4815,-12.6503,8.29572,16.1571
1454,-599.757,-512.587,959.544,11.6837,2.41299,22.9497,-12.354,-8.2642,-16.4289,11.6837,-2.41299,-22.9497,-12.354,8.2642,16.4289
1455,-605.687,-511.482,958.97,11.6554,2.374,23.2689,-12.0867,-8.22033,-16.5664,11.6554,-2.374,-23.2689,-12.0867,8.22033,16.5664
1456,-611.802,-510.182,958.29,11.7175,2.39321,23.4604,-11.84,-8.25312,-16.5913,11.7175,-2.39321,-23.4604,-11.84,8.25312,16.5913
1457,-617.956,-508.739,957.736,11.7196,2.38182,23.5012,-11.5624,-8.18086,-16.5286,11.7196,-2.38182,-23.5012,-11.5624,8.18086,16.5286
1458,-624.207,-507.106,957.573,11.7578,2.3674,23.4934,-11.328,-8.14305,-16.472,11.7578,-2.3674,-23.4934,-11.328,8.14305,16.472
1459,-630.168,-505.401,957.936,11.779,2.37025,23.3861,-11.2504,-8.16994,-16.285,11.779,-2.37025,-23.3861,-11.2504,8.16994,16.285
1460,-635.975,-503.692,958.404,11.9024,2.29841,23.2347,-11.3976,-8.11502,-16.0327,11.9024,-2.29841,-23.2347,-11.3976,8.11502,16.0327
1461,-641.874,-502.221,958.814,12.0221,2.19487,23.0759,-11.6036,-8.03489,-15.7876,12.0221,-2.19487,-23.0759,-11.6036,8.03489,15.7876
1462,-647.543,-501.073,959.163,12.2272,2.14312,22.9172,-11.9656,-8.02601,-15.6426,12.2272,-2.14312,-22.9172,-11.9656,8.02601,15.6426
1463,-653.284,-499.97,959.55,12.3815,2.09726,22.7302,-12.2738,-7.99519,-15.5939,12.3815,-2.09726,-22.7302,-12.2738,7.99519,15.5939
1464,-658.997,-498.821,959.863,12.5365,2.17868,22.52,-12.5226,-8.12504,-15.674,12.5365,-2.17868,-22.52,-12.5226,8.12504,15.674
1465,-664.657,-497.574,960.113,12.6175,2.20774,22.2691,-12.6216,-8.14945,-15.8406,12.6175,-2.20774,-22.2691,-12.6216,8.14945,15.8406
1466,-670.121,-496.259,960.526,12.6323,2.26308,22.0853,-12.7444,-8.27563,-16.1109,12.6323,-2.26308,-22.0853,-12.7444,8.27563,16.1109
1467,-675.677,-495.005,960.995,12.6344,2.36076,22.0036,-12.792,-8.42408,-16.2897,12.6344,-2.36076,-22.0036,-12.792,8.42408,16.2897
1468,-681.276,-493.801,961.581,12.628,2.4386,21.9604,-12.7575,-8.63471,-16.4048,12.628,-2.4386,-21.9604,-12.7575,8.63471,16.4048
1469,-686.808,-492.64,962.379,12.6348,2.48261,21.9373,-12.7212,-8.84013,-16.4452,12.6348,-2.48261,-21.9373,-12.7212,8.84013,16.4452
1470,-692.346,-491.734,963.271,12.572,2.4731,21.9909,-12.6499,-8.9343,-16.4574,12.572,-2.4731,-21.9909,-12.6499,8.9343,16.4574
1471,-697.678,-491.094,964.227,12.415,2.42774,22.1107,-12.5211,-8.92756,-16.5247,12.415,-2.42774,-22.1107,-12.5211,8.92756,16.5247
1472,-703.095,-490.589,965.205,12.2348,2.41853,22.2855,-12.3676,-8.89965,-16.6612,12.2348,-2.41853,-22.2855,-12.3676,8.89965,16.6612
1473,-708.555,-490.026,966.018,11.9865,2.33886,22.4695,-12.1188,-8.76727,-16.8619,11.9865,-2.33886,-22.4695,-12.1188,8.76727,16.8619
1474,-714.234,-489.527,966.711,11.7713,2.33327,22.6684,-11.8396,-8.71375,-17.0769,11.7713,-2.33327,-22.6684,-11.8396,8.71375,17.0769
1475,-720.28,-489.32,967.244,11.6156,2.28184,22.8434,-11.6578,-8.64782,-17.2575,11.6156,-2.28184,-22.8434,-11.6578,8.64782,17.2575
1476,-725.983,-489.056,967.499,11.5168,2.25029,22.9712,-11.556,-8.664,-17.3532,11.5168,-2.25029,-22.9712,-11.556,8.664,17.3532
1477,-731.636,-488.841,967.585,11.4521,2.20814,23.0864,-11.564,-8.72789,-17.4386,11.4521,-2.20814,-23.0864,-11.564,8.72789,17.4386
1478,-737.221,-488.753,967.501,11.4223,2.10147,23.1159,-11.5922,-8.71584,-17.4922,11.4223,-2.10147,-23.1159,-11.5922,8.71584,17.4922
1479,-742.909,-488.831,967.357,11.4212,2.03661,23.1314,-11.7111,-8.69753,-17.4706,11.4212,-2.03661,-23.1314,-11.7111,8.69753,17.4706
1480,-748.645,-488.964,967.253,11.4581,2.01747,23.1328,-11.8473,-8.72162,-17.4279,11.4581,-2.01747,-23.1328,-11.8473,8.72162,17.4279
1481,-754.636,-489.217,967.145,11.4954,1.97522,23.0142,-11.9707,-8.69211,-17.3098,11.4954,-1.97522,-23.0142,-11.9707,8.69211,17.3098
1482,-760.707,-489.602,967.01,11.5079,1.94284,22.8533,-12.0912,-8.61675,-17.1429,11.5079,-1.94284,-22.8533,-12.0912,8.61675,17.1429
1483,-766.752,-489.994,966.847,11.5169,1.9627,22.6567,-12.1091,-8.59494,-16.928,11.5169,-1.9627,-22.6567,-12.1091,8.59494,16.928
1484,-772.767,-490.487,966.634,11.5158,1.98426,22.3317,-12.1696,-8.54558,-16.6138,11.5158,-1.98426,-22.3317,-12.1696,8.54558,16.6138
1485,-778.866,-491.085,966.417,11.5334,1.96443,21.9533,-12.2389,-8.44838,-16.2345,11.5334,-1.96443,-21.9533,-12.2389,8.44838,16.2345
1486,-784.967,-491.905,966.114,11.5809,2.00842,21.5322,-12.3314,-8.36348,-15.8002,11.5809,-2.00842,-21.5322,-12.3314,8.36348,15.8002
1487,-791.371,-492.846,965.876,11.7197,2.08375,21.1309,-12.5027,-8.35418,-15.3845,11.7197,-2.08375,-21.1309,-12.5027,8.35418,15.3845
1488,-797.699,-493.824,965.436,11.8706,2.11802,20.7476,-12.6163,-8.33677,-15.0522,11.8706,-2.11802,-20.7476,-12.6163,8.33677,15.0522
1489,-804.026,-494.901,964.785,12.0679,2.20149,20.3346,-12.7305,-8.36691,-14.6699,12.0679,-2.20149,-20.3346,-12.7305,8.36691,14.6699
1490,-810.39,-496.133,964.081,12.1998,2.24219,19.872,-12.8302,-8.35304,-14.2084,12.1998,-2.24219,-19.872,-12.8302,8.35304,14.2084
1491,-816.794,-497.543,963.265,12.3575,2.29912,19.443,-12.9197,-8.31047,-13.7049,12.3575,-2.29912,-19.443,-12.9197,8.31047,13.7049
1492,-823.174,-499.12,962.369,12.4494,2.30298,19.0897,-12.8976,-8.15434,-13.2776,12.4494,-2.30298,-19.0897,-12.8976,8.15434,13.2776
1493,-829.704,-500.813,961.5,12.5581,2.3891,18.8182,-12.8209,-8.04784,-12.8809,12.5581,-2.3891,-18.8182,-12.8209,8.04784,12.8809
1494,-836.281,-502.627,960.949,12.6632,2.44988,18.5762,-12.7477,-8.00506,-12.5741,12.6632,-2.44988,-18.5762,-12.7477,8.00506,12.5741
1495,-842.774,-504.535,960.608,12.712,2.49419,18.3721,-12.5703,-7.90032,-12.3462,12.712,-2.49419,-18.3721,-12.5703,7.90032,12.3462
1496,-849.45,-506.477,960.515,12.7647,2.5174,18.1962,-12.4011,-7.8013,-12.1814,12.7647,-2.5174,-18.1962,-12.4011,7.8013,12.1814
1497,-855.803,-508.317,960.55,12.8096,2.54367,18.0257,-12.2568,-7.79037,-12.0635,12.8096,-2.54367,-18.0257,-12.2568,7.79037,12.0635
1498,-862.1,-510.066,960.618,12.9046,2.52126,17.9512,-12.2303,-7.819,-12.0465,12.9046,-2.52126,-17.9512,-12.2303,7.819,12.0465
1499,-868.235,-511.82,960.753,13.0405,2.53763,17.8992,-12.3058,-7.93178,-11.9507,13.0405,-2.53763,-17.8992,-12.3058,7.93178,11.9507
1500,-874.314,-513.478,960.896,13.1687,2.46159,17.9034,-12.406,-8.01653,-11.9099,13.1687,-2.46159,-17.9034,-12.406,8.01653,11.9099
1501,-880.142,-515.148,961.007,13.3365,2.38333,17.9384,-12.6193,-8.0544,-11.8064,13.3365,-2.38333,-17.9384,-12.6193,8.0544,11.8064
1502,-886.114,-516.76,961.127,13.5155,2.36032,18.0007,-12.838,-8.12167,-11.6634,13.5155,-2.36032,-18.0007,-12.838,8.12167,11.6634
1503,-891.689,-518.592,961.266,13.669,2.31801,18.1385,-13.0484,-8.10933,-11.4816,13.669,-2.31801,-18.1385,-13.0484,8.10933,11.4816
1504,-897.198,-520.331,961.527,13.8156,2.25756,18.3301,-13.2811,-8.07898,-11.3392,13.8156,-2.25756,-18.3301,-13.2811,8.07898,11.3392
1505,-902.613,-522.067,961.947,13.9684,2.16068,18.5629,-13.5716,-7.99399,-11.183,13.9684,-2.16068,-18.5629,-13.5716,7.99399,11.183
1506,-908.033,-523.698,962.447,14.0425,2.0568,18.7702,-13.7897,-7.8476,-11.0374,14.0425,-2.0568,-18.7702,-13.7897,7.8476,11.0374
1507,-913.291,-525.064,963.038,14.0877,1.96556,18.9919,-13.9542,-7.8199,-11.0488,14.0877,-1.96556,-18.9919,-13.9542,7.8199,11.0488
1508,-918.554,-526.393,963.808,14.0752,1.86762,19.1456,-14.0415,-7.77187,-11.1046,14.0752,-1.86762,-19.1456,-14.0415,7.77187,11.1046
1509,-923.826,-527.635,964.675,14.0148,1.84801,19.2977,-14.0653,-7.78017,-11.2252,14.0148,-1.84801,-19.2977,-14.0653,7.78017,11.2252
1510,-929.091,-528.757,965.51,13.9008,1.79832,19.3717,-13.9708,-7.74329,-11.3376,13.9008,-1.79832,-19.3717,-13.9708,7.74329,11.3376
1511,-934.434,-529.848,966.236,13.8109,1.80101,19.3857,-13.9392,-7.67858,-11.3278,13.8109,-1.80101,-19.3857,-13.9392,7.67858,11.3278
1512,-939.795,-530.923,966.914,13.7244,1.83134,19.3818,-13.9135,-7.59809,-11.2876,13.7244,-1.83134,-19.3818,-13.9135,7.59809,11.2876
1513,-945.205,-531.887,967.424,13.667,1.88265,19.3319,-13.869,-7.57356,-11.2577,13.667,-1.88265,-19.3319,-13.869,7.57356,11.2577
1514,-950.523,-532.933,967.699,13.6332,1.93607,19.2706,-13.9058,-7.52257,-11.2002,13.6332,-1.93607,-19.2706,-13.9058,7.52257,11.2002
1515,-955.85,-533.751,967.898,13.6405,2.02379,19.2185,-13.9632,-7.56996,-11.1989,13.6405,-2.02379,-19.2185,-13.9632,7.56996,11.1989
1516,-961.124,-534.544,968.031,13.6586,2.13242,19.2133,-14.0621,-7.69983,-11.2371,13.6586,-2.13242,-19.2133,-14.0621,7.69983,11.2371
1517,-966.413,-535.277,968.133,13.6862,2.14043,19.139,-14.2119,-7.68782,-11.187,13.6862,-2.14043,-19.139,-14.2119,7.68782,11.187
1518,-971.722,-535.878,968.244,13.8063,2.23492,19.0372,-14.4587,-7.82595,-11.0767,13.8063,-2.23492,-19.0372,-14.4587,7.82595,11.0767
1519,-977.075,-536.372,968.348,13.9017,2.31216,18.9443,-14.6564,-7.96446,-11.0188,13.9017,-2.31216,-18.9443,-14.6564,7.96446,11.0188
1520,-982.31,-536.796,968.473,13.9916,2.33387,18.9192,-14.879,-8.07484,-11.0662,13.9916,-2.33387,-18.9192,-14.879,8.07484,11.0662
1521,-987.545,-537.181,968.53,14.0673,2.36694,18.8879,-15.0499,-8.18755,-11.0624,14.0673,-2.36694,-18.8879,-15.0499,8.18755,11.0624
1522,-992.687,-537.495,968.669,14.0785,2.38789,18.8449,-15.1987,-8.29087,-11.105,14.0785,-2.38789,-18.8449,-15.1987,8.29087,11.105
1523,-997.914,-537.748,968.848,14.0709,2.35554,18.8337,-15.3371,-8.31601,-11.1143,14.0709,-2.35554,-18.8337,-15.3371,8.31601,11.1143
1524,-1003.09,-537.958,969.106,14.0556,2.36523,18.8357,-15.4394,-8.35948,-11.1013,14.0556,-2.36523,-18.8357,-15.4394,8.35948,11.1013
1525,-1008.19,-538.102,969.293,14.0176,2.36909,18.8277,-15.5025,-8.37865,-11.0885,14.0176,-2.36909,-18.8277,-15.5025,8.37865,11.0885
1526,-1013.3,-538.123,969.357,13.9442,2.39244,18.8321,-15.429,-8.38792,-11.0868,13.9442,-2.39244,-18.8321,-15.429,8.38792,11.0868
1527,-1018.36,-538.068,969.422,13.8442,2.41041,18.885,-15.3152,-8.39603,-11.1652,13.8442,-2.41041,-18.885,-15.3152,8.39603,11.1652
1528,-1023.36,-537.95,969.414,13.7394,2.45667,18.9254,-15.172,-8.44907,-11.2044,13.7394,-2.45667,-18.9254,-15.172,8.44907,11.2044
1529,-1028.52,-537.813,969.415,13.6816,2.52124,18.9623,-15.028,-8.51518,-11.1952,13.6816,-2.52124,-18.9623,-15.028,8.51518,11.1952
1530,-1033.66,-537.551,969.393,13.5985,2.53071,19.0423,-14.8921,-8.53269,-11.2316,13.5985,-2.53071,-19.0423,-14.8921,8.53269,11.2316
1531,-1038.77,-537.244,969.408,13.5563,2.59227,19.1443,-14.7622,-8.61607,-11.1923,13.5563,-2.59227,-19.1443,-14.7622,8.61607,11.1923
1532,-1043.93,-536.899,969.357,13.5148,2.55812,19.2464,-14.6253,-8.59519,-11.1654,13.5148,-2.55812,-19.2464,-14.6253,8.59519,11.1654
1533,-1049.06,-536.401,969.345,13.5073,2.54935,19.4008,-14.4538,-8.67896,-11.2387,13.5073,-2.54935,-19.4008,-14.4538,8.67896,11.2387
1534,-1054.26,-535.856,969.314,13.5119,2.476,19.5177,-14.3468,-8.64735,-11.2255,13.5119,-2.476,-19.5177,-14.3468,8.64735,11.2255
1535,-1059.53,-535.118,969.268,13.5123,2.38248,19.6026,-14.1999,-8.63531,-11.2722,13.5123,-2.38248,-19.6026,-14.1999,8.63531,11.2722
1536,-1064.82,-534.367,969.283,13.5094,2.32105,19.6678,-14.0426,-8.61131,-11.2481,13.5094,-2.32105,-19.6678,-14.0426,8.61131,11.2481
1537,-1070.21,-533.46,969.276,13.4959,2.2292,19.6945,-13.9019,-8.5738,-11.2135,13.4959,-2.2292,-19.6945,-13.9019,8.5738,11.2135
1538,-1075.66,-532.612,969.198,13.5232,2.17672,19.7169,-13.7939,-8.49129,-11.1559,13.5232,-2.17672,-19.7169,-13.7939,8.49129,11.1559
1539,-1081.03,-531.598,969.078,13.5593,2.09606,19.658,-13.686,-8.41928,-11.1345,13.5593,-2.09606,-19.658,-13.686,8.41928,11.1345
1540,-1086.46,-530.471,968.879,13.6586,2.03445,19.6147,-13.6253,-8.38384,-11.1384,13.6586,-2.03445,-19.6147,-13.6253,8.38384,11.1384
1541,-1091.96,-529.172,968.599,13.8256,2.01945,19.4802,-13.6288,-8.40979,-11.0634,13.8256,-2.01945,-19.4802,-13.6288,8.40979,11.0634
1542,-1097.6,-527.906,968.406,14.0127,1.95459,19.3362,-13.7362,-8.36011,-10.9426,14.0127,-1.95459,-19.3362,-13.7362,8.36011,10.9426
1543,-1103.25,-526.602,968.46,14.2558,1.98773,19.1795,-13.8887,-8.42302,-10.8644,14.2558,-1.98773,-19.1795,-13.8887,8.42302,10.8644
1544,-1108.82,-525.333,968.719,14.4631,1.97084,19.02,-14.071,-8.44629,-10.7684,14.4631,-1.97084,-19.02,-14.071,8.44629,10.7684
1545,-1114.4,-523.969,969.052,14.6875,1.93843,18.8451,-14.3134,-8.44634,-10.6625,14.6875,-1.93843,-18.8451,-14.3134,8.44634,10.6625
1546,-1119.99,-522.528,969.383,14.9618,1.98334,18.7163,-14.4752,-8.59016,-10.6306,14.9618,-1.98334,-18.7163,-14.4752,8.59016,10.6306
1547,-1125.55,-521.092,969.699,15.1778,2.01532,18.633,-14.6548,-8.65952,-10.6185,15.1778,-2.01532,-18.633,-14.6548,8.65952,10.6185
1548,-1131.22,-519.691,970.065,15.3289,2.01808,18.5495,-14.7354,-8.76067,-10.6742,15.3289,-2.01808,-18.5495,-14.7354,8.76067,10.6742
1549,-1137.04,-518.239,970.335,15.4436,1.98101,18.4683,-14.7883,-8.76886,-10.7517,15.4436,-1.98101,-18.4683,-14.7883,8.76886,10.7517
1550,-1142.8,-516.811,970.498,15.4943,1.91392,18.3745,-14.8244,-8.73102,-10.9269,15.4943,-1.91392,-18.3745,-14.8244,8.73102,10.9269
1551,-1148.59,-515.371,970.487,15.5786,1.92195,18.2931,-14.8165,-8.83025,-11.1981,15.5786,-1.92195,-18.2931,-14.8165,8.83025,11.1981
1552,-1154.07,-513.991,970.316,15.6007,1.82112,18.1604,-14.8365,-8.83648,-11.5541,15.6007,-1.82112,-18.1604,-14.8365,8.83648,11.5541
1553,-1159.57,-512.626,970.06,15.6592,1.82087,17.9539,-14.9763,-8.93252,-11.8648,15.6592,-1.82087,-17.9539,-14.9763,8.93252,11.8648
1554,-1165.05,-511.439,969.816,15.7272,1.79298,17.7281,-15.1821,-8.99242,-12.149,15.7272,-1.79298,-17.7281,-15.1821,8.99242,12.149
1555,-1170.64,-510.299,969.624,15.7625,1.78918,17.517,-15.2895,-9.07778,-12.4949,15.7625,-1.78918,-17.517,-15.2895,9.07778,12.4949
1556,-1176.08,-509.274,969.551,15.7675,1.78568,17.2679,-15.4656,-9.11725,-12.7522,15.7675,-1.78568,-17.2679,-15.4656,9.11725,12.7522
1557,-1181.24,-508.522,969.709,15.7042,1.79278,17.035,-15.6049,-9.11207,-12.9987,15.7042,-1.79278,-17.035,-15.6049,9.11207,12.9987
1558,-1186.39,-507.748,969.979,15.6067,1.8379,16.7467,-15.6238,-9.14196,-13.1746,15.6067,-1.8379,-16.7467,-15.6238,9.14196,13.1746
1559,-1191.47,-507.084,970.487,15.4621,1.93398,16.5001,-15.5893,-9.205,-13.3081,15.4621,-1.93398,-16.5001,-15.5893,9.205,13.3081
1560,-1196.72,-506.461,971.226,15.2085,1.9721,16.2218,-15.4839,-9.16297,-13.3994,15.2085,-1.9721,-16.2218,-15.4839,9.16297,13.3994
1561,-1201.85,-506.028,972.014,14.9526,2.03196,15.9405,-15.3078,-9.08695,-13.3456,14.9526,-2.03196,-15.9405,-15.3078,9.08695,13.3456
1562,-1207.02,-506.027,972.845,14.6964,2.13289,15.6871,-15.1754,-9.03073,-13.2141,14.6964,-2.13289,-15.6871,-15.1754,9.03073,13.2141
1563,-1212.04,-505.885,973.513,14.4894,2.23659,15.4341,-15.1002,-9.01215,-13.0286,14.4894,-2.23659,-15.4341,-15.1002,9.01215,13.0286
1564,-1216.99,-505.802,974.061,14.3334,2.29693,15.2325,-15.0348,-8.97243,-12.9141,14.3334,-2.29693,-15.2325,-15.0348,8.97243,12.9141
1565,-1221.89,-505.759,974.399,14.2537,2.36268,15.0801,-15.0608,-9.04681,-12.8681,14.2537,-2.36268,-15.0801,-15.0608,9.04681,12.8681
1566,-1226.76,-505.856,974.54,14.2265,2.36189,14.9961,-15.1586,-9.07557,-12.8688,14.2265,-2.36189,-14.9961,-15.1586,9.07557,12.8688
1567,-1231.59,-506.046,974.639,14.2787,2.38619,14.9576,-15.3942,-9.1503,-12.8991,14.2787,-2.38619,-14.9576,-15.3942,9.1503,12.8991
1568,-1236.41,-506.317,974.695,14.3664,2.36553,15.0355,-15.6456,-9.20606,-12.9729,14.3664,-2.36553,-15.0355,-15.6456,9.20606,12.9729
1569,-1241.29,-506.693,974.645,14.4307,2.31834,15.1251,-15.8638,-9.25912,-12.9582,14.4307,-2.31834,-15.1251,-15.8638,9.25912,12.9582
1570,-1246.18,-507.156,974.588,14.4913,2.2571,15.2553,-16.0299,-9.26264,-12.9794,14.4913,-2.2571,-15.2553,-16.0299,9.26264,12.9794
1571,-1251.05,-507.71,974.528,14.5369,2.19347,15.348,-16.2039,-9.21187,-12.9222,14.5369,-2.19347,-15.348,-16.2039,9.21187,12.9222
1572,-1255.85,-508.493,974.346,14.5423,2.16997,15.3972,-16.3251,-9.14007,-12.7586,14.5423,-2.16997,-15.3972,-16.3251,9.14007,12.7586
1573,-1260.61,-509.483,974.233,14.5706,2.13374,15.4914,-16.4748,-9.06462,-12.5894,14.5706,-2.13374,-15.4914,-16.4748,9.06462,12.5894
1574,-1265.4,-510.641,974.169,14.5926,2.16896,15.6126,-16.582,-9.02031,-12.4338,14.5926,-2.16896,-15.6126,-16.582,9.02031,12.4338
1575,-1270.2,-511.888,974.054,14.6121,2.2297,15.7501,-16.6591,-9.03232,-12.2658,14.6121,-2.2297,-15.7501,-16.6591,9.03232,12.2658
1576,-1274.98,-513.317,973.872,14.6789,2.29927,15.8956,-16.7382,-9.03112,-12.1659,14.6789,-2.29927,-15.8956,-16.7382,9.03112,12.1659
1577,-1279.75,-514.824,973.605,14.7248,2.38426,16.0214,-16.7435,-9.07682,-12.0546,14.7248,-2.38426,-16.0214,-16.7435,9.07682,12.0546
1578,-1284.63,-516.439,973.262,14.7544,2.44952,16.1735,-16.6946,-9.08978,-12.0286,14.7544,-2.44952,-16.1735,-16.6946,9.08978,12.0286
1579,-1289.58,-518.099,972.798,14.8085,2.54601,16.3827,-16.6034,-9.12941,-12.0535,14.8085,-2.54601,-16.3827,-16.6034,9.12941,12.0535
1580,-1294.63,-519.965,972.243,14.8147,2.63212,16.5663,-16.4774,-9.12885,-12.0405,14.8147,-2.63212,-16.5663,-16.4774,9.12885,12.0405
1581,-1299.75,-522.086,971.387,14.7765,2.73734,16.817,-16.0776,-9.11801,-12.0913,14.7765,-2.73734,-16.817,-16.0776,9.11801,12.0913
1582,-1304.62,-524.401,970.518,14.7299,2.85396,17.1115,-15.8848,-9.04754,-12.1987,14.7299,-2.85396,-17.1115,-15.8848,9.04754,12.1987
1583,-1309.87,-526.699,969.606,14.6766,2.97522,17.3545,-15.5271,-8.96417,-12.2482,14.6766,-2.97522,-17.3545,-15.5271,8.96417,12.2482
1584,-1315.14,-529.117,968.877,14.6346,3.1832,17.6505,-15.1111,-8.98896,-12.3564,14.6346,-3.1832,-17.6505,-15.1111,8.98896,12.3564
1585,-1320.63,-531.665,968.446,14.556,3.37516,17.9355,-14.6535,-8.95857,-12.4246,14.556,-3.37516,-17.9355,-14.6535,8.95857,12.4246
1586,-1326.08,-534.317,968.207,14.5179,3.49568,18.2001,-14.3338,-8.86646,-12.5087,14.5179,-3.49568,-18.2001,-14.3338,8.86646,12.5087
1587,-1331.45,-536.834,967.869,14.5426,3.58548,18.4604,-14.0594,-8.84862,-12.6708,14.5426,-3.58548,-18.4604,-14.0594,8.84862,12.6708
1588,-1336.6,-539.04,967.416,14.5998,3.6332,18.681,-13.9274,-8.9295,-12.8745,14.5998,-3.6332,-18.681,-13.9274,8.9295,12.8745
1589,-1341.72,-541.021,966.959,14.7206,3.6018,18.8835,-13.9536,-9.04115,-13.0439,14.7206,-3.6018,-18.8835,-13.9536,9.04115,13.0439
1590,-1346.59,-542.879,966.622,14.8808,3.57169,19.0856,-14.1419,-9.16621,-13.1789,14.8808,-3.57169,-19.0856,-14.1419,9.16621,13.1789
1591,-1351.54,-544.714,966.247,15.0537,3.49073,19.2897,-14.2719,-9.25938,-13.21,15.0537,-3.49073,-19.2897,-14.2719,9.25938,13.21
1592,-1356.25,-546.618,966.035,15.1821,3.3834,19.5443,-14.4373,-9.21898,-13.18,15.1821,-3.3834,-19.5443,-14.4373,9.21898,13.18
1593,-1360.78,-548.473,965.991,15.283,3.27492,19.8358,-14.582,-9.15888,-13.0535,15.283,-3.27492,-19.8358,-14.582,9.15888,13.0535
1594,-1365.39,-550.326,965.988,15.3072,3.16283,20.1989,-14.6526,-9.01556,-13.0062,15.3072,-3.16283,-20.1989,-14.6526,9.01556,13.0062
1595,-1370,-552.083,966.193,15.2926,3.13388,20.6105,-14.7425,-8.91335,-12.9837,15.2926,-3.13388,-20.6105,-14.7425,8.91335,12.9837
1596,-1374.41,-553.696,966.488,15.2603,3.00565,21.1115,-14.762,-8.82486,-13.2118,15.2603,-3.00565,-21.1115,-14.762,8.82486,13.2118
1597,-1378.88,-555.061,966.984,15.2323,2.93875,21.7508,-14.7339,-8.83909,-13.6705,15.2323,-2.93875,-21.7508,-14.7339,8.83909,13.6705
1598,-1383.31,-556.145,967.543,15.185,2.85242,22.3694,-14.6322,-8.91162,-14.1645,15.185,-2.85242,-22.3694,-14.6322,8.91162,14.1645
1599,-1387.8,-557.224,968.259,15.0841,2.80735,22.9963,-14.4808,-8.99128,-14.5492,15.0841,-2.80735,-22.9963,-14.4808,8.99128,14.5492
1600,-1392.26,-558.104,968.961,14.9718,2.80117,23.5274,-14.3103,-9.03459,-14.8253,14.9718,-2.80117,-23.5274,-14.3103,9.03459,14.8253
1601,-1396.7,-558.924,969.527,14.8033,2.78091,24.0148,-14.0359,-9.0479,-15.0268,14.8033,-2.78091,-24.0148,-14.0359,9.0479,15.0268
1602,-1401.2,-559.705,969.987,14.6897,2.79575,24.4691,-13.8301,-9.0599,-15.1523,14.6897,-2.79575,-24.4691,-13.8301,9.0599,15.1523
1603,-1405.65,-560.408,970.287,14.5961,2.75836,24.8712,-13.7183,-9.00794,-15.2398,14.5961,-2.75836,-24.8712,-13.7183,9.00794,15.2398
1604,-1410.18,-560.92,970.5,14.572,2.73681,25.1982,-13.6341,-9.04854,-15.2368,14.572,-2.73681,-25.1982,-13.6341,9.04854,15.2368
